806843,0
806877,8
806895,8
806910,0
806913,0
806915,8
806942,8
806953,8
806987,0
806991,8
807002,8
807009,8
807057,0
807065,8
807070,8
807078,8
807082,8
807093,8
807099,8
807100,8
807101,8
807103,8
807106,8
807108,8
807113,8
807114,8
807123,0
807433,0
807447,0
807510,8
807513,8
807528,1
807535,8
807547,8
807561,8
807579,8
807585,8
807595,8
807600,8
807605,1
807617,0
807677,8
807714,8
807722,0
807777,1
807796,8
807804,7
807822,8
807826,8
807831,8
807837,8
807841,8
807848,8
807895,8
807900,8
807909,8
807924,1
807927,0
807933,0
807942,0
807957,8
807983,8
808028,8
808035,8
808048,8
808059,1
808070,0
808080,8
808084,8
808092,8
808099,0
808123,8
808126,8
808133,8
808151,8
808158,8
808166,8
808167,8
808173,8
808183,8
808185,0
808198,8
808207,8
808219,7
808246,0
808257,8
808258,0
808259,8
808276,8
808284,8
808285,0
808319,0
808322,8
808338,8
808347,8
808353,8
808364,8
808372,8
808379,0
808380,8
808388,8
808397,8
808398,8
808400,8
808407,8
808410,8
808412,8
808417,8
808418,8
808420,8
808423,8
808424,8
808426,8
808429,8
808430,8
808431,8
808432,8
808433,8
808434,8
808435,8
808436,8
808438,8
808439,8
808440,8
808442,8
808443,0
808444,1
808448,1
808641,8
808642,8
808643,8
808644,8
808648,8
808650,8
808657,1
808681,0
808684,8
808698,8
808703,8
808730,0
808740,8
808753,0
808760,8
808771,8
808821,8
808833,8
808839,8
808846,8
808851,11
808859,8
808863,8
808868,0
808872,8
808881,8
808889,0
808893,8
808902,0
808903,8
808917,8
808929,0
808939,8
808940,8
808947,8
808949,8
808972,8
808978,8
808979,0
808980,8
808984,8
808998,8
809004,8
809007,8
809008,8
809014,8
809018,8
809025,8
809026,8
809033,8
809034,8
809043,8
809044,0
809049,8
809050,0
809056,8
809058,8
809084,0
809087,8
809089,8
809100,8
809103,8
809105,8
809122,8
809126,8
809127,8
809128,8
809131,8
809134,8
809138,0
809146,8
809235,8
809249,8
809250,8
809263,0
809274,8
809321,8
809332,8
809353,8
809364,8
809366,8
809374,0
809375,8
809389,8
809390,8
809391,8
809393,8
809408,8
809414,8
809421,8
809422,0
809426,8
809429,8
809439,8
809442,8
809444,8
809447,8
809462,0
809465,8
809471,8
809476,8
809490,8
809494,8
809496,8
809500,8
809509,8
809517,8
809533,0
809540,8
809545,8
809548,8
809549,8
809552,8
809556,8
809559,8
809562,8
809573,0
809574,8
809585,8
809589,0
809599,8
809608,8
809610,8
809616,8
809624,8
809635,8
809641,8
809646,8
809650,8
809654,8
809655,8
809658,0
809662,8
809697,1
809714,8
809719,8
809723,0
809736,8
809751,8
809761,0
809765,8
809834,8
809835,8
809838,8
809840,8
809842,8
809848,8
809861,8
809868,8
809942,8
809970,8
809983,8
809988,8
809993,8
809997,8
810030,8
810031,8
810036,8
810043,8
810049,8
810052,8
810054,8
810056,8
810058,8
810067,8
810070,8
810075,8
810079,8
810080,8
810083,0
810085,1
810086,8
810087,8
810091,8
810099,8
810100,1
810104,8
810118,0
810119,8
810125,8
810126,0
810147,8
810153,8
810156,8
810161,8
810176,8
810189,8
810202,8
810217,8
810226,8
810250,1
810256,0
810260,1
810269,0
810285,8
810293,0
810298,8
810304,8
810308,8
810322,8
810352,0
810374,0
810382,8
810392,8
810410,8
810412,8
810414,8
810433,8
810450,0
810455,8
810459,8
810463,8
810471,8
810476,8
810490,8
810505,8
810506,1
810507,8
810508,8
810513,0
810524,8
810532,8
810534,1
810535,8
810536,0
810538,8
810543,8
810546,8
810555,8
810557,8
810563,8
810569,8
810573,0
810576,0
810584,0
810589,0
810609,1
810636,1
810637,0
810641,0
810656,8
810658,8
810672,8
810677,8
810688,8
810690,8
810691,8
810702,8
810711,0
810723,0
810728,8
810734,8
810736,8
810746,0
810762,1
810801,8
810807,8
810847,8
810866,0
810867,8
810884,0
810887,8
810929,8
810942,8
810945,8
810950,8
810958,8
810961,0
810976,8
810989,8
810992,8
810994,0
811007,8
811016,8
811021,8
811032,8
811040,0
811041,8
811046,0
811047,8
811059,8
811064,8
811068,8
811071,0
811072,7
811076,8
811078,0
811083,8
811084,8
811093,8
811099,8
811100,8
811101,8
811108,8
811112,0
811113,8
811115,8
811120,8
811123,8
811136,8
811139,0
811153,8
811161,8
811187,8
811188,8
811189,8
811198,8
811199,8
811200,8
811368,8
811432,8
811433,0
811436,8
811458,1
811468,0
811487,8
811490,8
811496,0
811500,8
811506,8
811512,8
811515,8
811517,8
811523,8
811526,8
811536,8
811539,8
811541,8
811551,8
811559,8
811563,8
811570,8
811571,8
811573,8
811579,8
811586,8
811587,8
811595,8
811596,8
811602,8
811603,8
811613,8
811622,8
811636,8
811646,8
811651,8
811653,0
811657,8
811671,8
811672,8
811676,0
811681,0
811684,8
811690,8
811693,8
811696,8
811699,8
811701,8
811706,8
811708,8
811711,8
811712,8
811713,8
811726,8
811728,1
811734,8
811735,8
811736,8
811739,8
811744,8
811757,8
811758,8
811759,0
811762,8
811763,8
811767,8
811784,8
811788,8
811794,8
811796,8
811797,0
811804,1
811808,8
811809,8
811814,8
811818,8
811835,8
811838,8
811843,8
811853,8
811859,8
811860,8
811864,8
811865,8
811868,8
811872,8
811880,0
811892,1
811904,8
811906,8
811910,8
811923,8
811927,8
811950,8
811953,8
811954,8
811956,8
811964,8
811969,8
811971,8
811980,8
811982,8
811991,1
812001,0
812015,8
812028,8
812047,7
812066,8
812069,8
812071,0
812087,8
812088,0
812099,8
812102,8
812116,8
812123,8
812126,8
812127,0
812136,8
812140,8
812143,0
812151,8
812162,8
812165,8
812181,8
812195,8
812207,8
812213,0
812220,8
812231,8
812234,8
812258,1
812260,8
812269,8
812277,8
812284,8
812285,8
812288,8
812293,8
812297,8
812299,8
812307,8
812308,8
812310,8
812316,8
812326,8
812328,8
812336,8
812352,1
812358,8
812366,8
812385,1
812389,0
812392,8
812394,8
812395,8
812398,0
812403,8
812404,8
812406,0
812414,8
812415,8
812416,8
812419,8
812422,8
812425,8
812426,8
812439,0
812442,1
812446,8
812447,8
812448,8
812452,8
812457,0
812470,8
812475,0
812476,8
812478,8
812481,8
812485,8
812489,8
812493,0
812502,8
812504,1
812508,8
812571,8
812589,8
812590,8
812591,8
812592,8
812593,8
812594,8
812596,8
812597,8
812598,8
812600,8
812602,8
812603,8
812604,8
812605,8
812606,8
812607,8
812608,8
812609,8
812610,8
812611,8
812612,8
812613,8
812614,8
812617,8
812622,8
812624,8
812626,8
812628,8
812630,8
812631,8
812632,8
812634,8
812638,8
812639,8
812640,8
812641,8
812642,8
812643,8
812644,8
812645,8
812646,8
812648,8
812649,8
812650,8
812651,8
812652,8
812653,8
812654,8
812655,8
812656,8
812657,8
812658,8
812659,8
812660,8
812661,8
812662,8
812663,8
812664,8
812665,8
812666,8
812667,8
812668,8
812669,8
812670,8
812671,8
812672,8
812673,8
812674,8
812675,8
812676,8
812678,8
812679,8
812680,8
812681,8
812682,8
812683,8
812684,8
812686,8
812687,8
812688,8
812689,8
812690,8
812692,8
812694,8
812695,8
812696,8
812697,8
812698,8
812699,8
812700,8
812702,8
812703,8
812704,8
812705,8
812706,8
812707,8
812708,8
812709,8
812712,8
812713,8
812714,8
812715,8
812716,8
812717,8
812718,8
812719,8
812756,8
812758,8
812770,8
812904,8
812910,8
812920,8
812921,8
812923,8
812928,8
812937,8
812938,8
812939,8
812940,8
812943,8
812944,8
812947,8
812948,8
812949,8
812950,8
812952,8
812953,8
812954,8
812959,8
812963,8
812965,8
812967,8
812969,8
812970,8
812971,8
812973,8
812974,8
812975,8
812977,8
812979,8
812980,8
812981,8
812983,8
812984,8
812985,8
812987,8
812989,8
812990,8
812991,8
812993,8
812994,8
812996,8
812997,8
812998,8
813012,8
813013,8
813014,8
813017,8
813018,8
813036,8
813041,8
813042,0
813056,0
813059,8
813060,8
813074,8
813077,8
813080,8
813084,8
813089,8
813090,0
813096,8
813116,8
813117,8
813121,8
813130,8
813136,8
813137,8
813142,8
813161,0
813165,8
813166,8
813171,8
813177,8
813183,8
813184,8
813185,0
813190,8
813194,0
813197,8
813205,8
813206,8
813208,8
813210,8
813221,8
813223,0
813230,8
813233,8
813238,0
813240,8
813243,8
813244,7
813259,8
813272,8
813275,8
813278,8
813281,8
813285,8
813290,8
813291,8
813305,1
813331,8
813336,0
813340,8
813342,7
813345,0
813348,0
813352,8
813354,0
813358,0
813361,8
813374,8
813375,0
813378,8
813385,8
813387,8
813390,8
813391,8
813396,8
813404,8
813406,8
813411,0
813414,1
813420,8
813421,8
813428,8
813433,8
813443,8
813445,8
813450,8
813455,8
813456,8
813457,8
813458,8
813461,8
813462,8
813466,8
813472,8
813475,8
813483,8
813490,8
813491,8
813492,8
813493,8
813497,8
813498,8
813499,8
813502,8
813505,8
813506,8
813508,8
813509,8
813512,8
813513,0
813515,8
813518,8
813520,8
813522,8
813524,8
813535,8
813537,8
813540,8
813545,8
813546,8
813549,8
813554,8
813555,8
813557,8
813560,8
813561,8
813565,8
813567,8
813572,8
813575,8
813578,8
813580,8
813581,8
813583,8
813587,8
813589,8
813590,8
813592,8
813593,8
813595,8
813597,8
813602,8
813608,8
813609,8
813614,8
813618,8
813619,8
813623,8
813625,8
813633,8
813643,0
813646,0
813648,1
813653,8
813656,8
813657,0
813658,8
813666,8
813668,8
813672,8
813679,8
813680,8
813681,8
813690,8
813696,8
813698,8
813699,8
813701,8
813702,8
813705,8
813709,8
813710,8
813719,8
813721,8
813723,12
813724,8
813727,8
813730,8
813731,8
813732,8
813736,8
813737,8
813739,8
813742,8
813744,8
813746,8
813747,8
813748,8
813750,8
813751,8
813753,8
813754,8
813755,8
813756,8
813758,8
813759,8
813760,8
813761,8
813762,8
813763,8
813764,8
813765,8
813769,8
813771,8
813772,8
813773,8
813774,8
813775,8
813777,8
813778,8
813783,8
813786,8
813787,8
813789,8
813791,8
813793,8
813796,8
813797,8
813799,8
813800,8
813801,8
813802,8
813803,8
813805,8
813817,8
813818,8
813819,8
813820,8
813821,8
813824,8
813826,8
813830,8
813831,8
813834,8
813836,8
813841,8
813842,8
813843,8
813844,8
813845,8
813846,8
813854,8
813855,8
813856,8
813857,8
813858,8
813859,8
813860,8
813862,8
813863,8
813864,8
813866,8
813868,8
813869,8
813882,8
813885,8
813886,8
813892,8
813893,8
813894,8
813895,8
813896,8
813898,8
813899,8
813900,8
813901,8
813902,8
813905,8
813910,8
813917,8
813918,8
813919,8
813922,8
813923,8
813925,8
813928,8
813930,8
813931,8
813932,8
813933,8
813934,8
813935,8
813936,8
813937,8
813938,8
813939,8
813942,8
813943,8
813944,8
813945,8
813946,8
813947,8
813948,8
813952,8
813960,8
813961,8
813963,8
813967,8
814011,8
814023,8
814037,0
814041,8
814044,0
814045,8
814048,8
814049,0
814052,8
814056,8
814057,8
814058,8
814060,8
814062,8
814063,0
814064,8
814065,8
814067,8
814069,8
814070,8
814071,0
814072,8
814073,8
814079,8
814080,8
814091,8
814094,8
814096,1
814097,8
814098,0
814103,8
814104,8
814107,8
814108,8
814109,8
814111,8
814112,8
814113,8
814116,8
814118,8
814121,8
814122,8
814124,8
814129,8
814132,8
814134,8
814137,8
814144,8
814148,1
814149,8
814151,8
814154,8
814156,8
814157,8
814160,8
814163,8
814168,8
814169,8
814170,0
814172,8
814174,8
814186,8
814189,8
814192,8
814194,8
814195,8
814202,8
814204,8
814206,8
814208,8
814213,8
814214,8
814216,1
814220,8
814222,8
814224,8
814228,8
814229,8
814230,8
814233,8
814234,8
814235,8
814236,8
814239,8
814241,8
814242,8
814246,8
814247,8
814248,8
814249,8
814252,8
814257,8
814260,8
814268,8
814269,8
814271,8
814272,8
814274,0
814277,8
814279,8
814282,8
814286,8
814288,8
814289,8
814290,8
814291,8
814292,8
814293,8
814294,8
814296,8
814297,8
814298,8
814300,8
814301,8
814302,8
814304,8
814305,8
814308,8
814309,8
814312,8
814314,8
814318,8
814319,8
814324,8
814327,8
814329,8
814330,8
814333,8
814334,8
814336,8
814338,8
814340,8
814341,8
814344,8
814345,8
814349,8
814350,8
814351,8
814353,8
814355,8
814356,8
814358,8
814363,8
814365,8
814367,8
814368,8
814369,8
814375,8
814376,8
814377,8
814379,8
814380,8
814381,8
814386,8
814388,8
814390,8
814393,8
814398,8
814399,8
814403,8
814404,8
814408,8
814419,0
814451,0
814458,0
814474,8
814475,8
814476,8
814477,8
814479,8
814480,8
814481,8
814483,8
814497,8
814498,8
814499,8
814500,8
814501,8
814502,8
814506,8
814508,8
814513,8
814514,8
814515,8
814516,8
814517,8
814519,8
814520,8
814521,8
814522,8
814523,8
814524,8
814525,8
814526,8
814527,8
814553,1
814558,0
814559,8
814566,8
814567,8
814570,8
814576,8
814577,8
814582,7
814585,8
814596,8
814599,1
814605,8
814607,8
814608,8
814614,0
814615,8
814616,8
814617,8
814625,8
814628,8
814629,8
814630,8
814632,8
814636,8
814643,8
814644,8
814645,0
814646,8
814651,8
814654,8
814655,8
814656,0
814661,8
814662,8
814664,8
814670,8
814672,0
814674,8
814676,8
814684,8
814685,8
814686,8
814687,8
814688,8
814689,8
814691,0
814692,8
814696,8
814698,8
814699,8
814700,8
814703,8
814704,8
814705,8
814706,8
814710,8
814712,8
814717,8
814722,8
814723,8
814727,8
814729,8
814731,8
814732,0
814733,8
814734,8
814735,0
814736,8
814737,8
814741,8
814744,8
814745,8
814746,8
814747,8
814748,8
814750,8
814751,8
814754,8
814757,8
814760,8
814761,8
814763,8
814764,8
814765,8
814772,8
814774,8
814777,8
814780,8
814783,8
814785,8
814786,8
814788,0
814791,8
814794,8
814795,8
814798,8
814800,8
814804,8
814806,8
814809,8
814810,8
814811,0
814813,8
814814,8
814815,8
814821,8
814822,8
814825,8
814828,8
814833,8
814834,8
814837,8
814841,8
814843,8
814845,8
814846,8
814847,8
814848,8
814850,8
814852,8
814855,8
814856,8
814857,8
814858,8
814860,8
814861,8
814862,8
814863,8
814865,8
814868,8
814870,8
814872,8
814878,8
814879,0
814882,8
814883,8
814885,8
814886,8
814888,8
814892,8
814896,8
814899,8
814900,8
814907,8
814912,8
814922,8
814928,8
814929,8
814932,8
814935,0
814937,1
814940,8
814944,8
814950,8
814958,8
814962,8
814966,0
814981,8
814983,0
814984,1
815000,0
815003,8
815008,8
815013,8
815022,8
815028,8
815037,8
815038,8
815042,8
815044,8
815047,8
815050,8
815056,8
815058,0
815059,8
815060,8
815063,8
815068,8
815073,8
815075,8
815085,8
815092,8
815095,8
815102,8
815105,8
815106,8
815114,8
815120,8
815122,8
815125,8
815127,8
815130,8
815136,8
815139,8
815146,8
815149,8
815156,8
815159,8
815167,8
815168,8
815169,8
815172,8
815181,8
815192,8
815200,1
815212,8
815213,8
815218,8
815225,8
815226,8
815228,8
815231,8
815238,8
815239,8
815241,8
815242,8
815246,0
815252,8
815254,8
815257,8
815258,8
815261,8
815265,8
815266,8
815272,8
815273,8
815275,0
815277,8
815281,8
815286,8
815289,8
815292,8
815298,8
815299,8
815306,8
815307,8
815318,8
815319,8
815321,8
815324,0
815330,8
815343,8
815347,8
815350,8
815351,8
815356,8
815358,8
815373,8
815374,8
815376,8
815379,8
815385,1
815388,8
815390,11
815392,8
815393,8
815396,8
815403,0
815404,8
815411,8
815420,8
815421,8
815422,8
815426,8
815429,0
815431,8
815433,8
815437,8
815439,8
815443,8
815447,0
815448,8
815449,8
815450,1
815452,8
815455,8
815457,8
815461,8
815462,8
815463,8
815465,8
815466,0
815468,8
815473,8
815476,8
815478,8
815481,8
815483,8
815485,8
815487,8
815488,8
815491,8
815493,8
815496,8
815500,8
815502,8
815503,8
815506,8
815507,8
815517,8
815518,8
815522,8
815524,8
815527,8
815528,8
815530,0
815536,8
815540,8
815544,8
815548,8
815549,8
815555,8
815557,0
815560,8
815561,8
815562,8
815563,8
815569,8
815571,8
815572,8
815574,0
815576,8
815577,8
815578,8
815583,8
815584,8
815585,8
815586,8
815587,8
815591,8
815592,8
815594,8
815595,0
815597,8
815600,8
815602,8
815606,8
815610,8
815614,8
815620,8
815622,8
815632,8
815634,8
815646,8
815649,8
815651,8
815657,8
815658,8
815678,8
815679,8
815680,8
815681,8
815682,8
815683,8
815684,8
815685,8
815686,8
815687,8
815688,8
815689,8
815690,8
815691,8
815692,8
815693,8
815700,8
815701,8
815709,8
815710,8
815712,8
815714,8
815726,8
815736,8
815737,8
815738,8
815739,8
815741,8
815742,8
815744,8
815746,8
815747,8
815749,8
815753,8
815763,8
815764,8
815767,8
815768,8
815769,8
815772,8
815773,8
815778,8
815780,8
815781,8
815801,8
815815,8
815822,8
815823,8
815826,8
815835,8
815839,8
815841,0
815842,8
815845,8
815847,8
815850,8
815855,8
815856,8
815857,8
815860,8
815863,8
815867,8
815871,8
815877,8
815883,8
815884,8
815886,8
815888,8
815889,0
815895,8
815901,8
815902,8
815903,8
815909,1
815910,8
815911,8
815912,8
815913,8
815914,1
815916,8
815918,0
815924,8
815925,8
815926,8
815934,8
815936,8
815938,8
815939,8
815941,8
815944,8
815948,8
815954,8
815956,8
815957,8
815960,8
815961,8
815963,8
815966,7
815967,8
815971,8
815975,8
815976,8
815980,8
815985,8
815990,8
815992,8
815998,8
816000,8
816002,8
816003,0
816005,0
816007,8
816009,8
816011,8
816012,12
816020,8
816027,8
816028,8
816031,8
816034,8
816044,8
816046,8
816047,8
816053,8
816056,8
816061,8
816064,8
816065,0
816068,8
816069,8
816071,8
816075,8
816080,0
816083,8
816087,8
816091,8
816098,8
816099,8
816101,8
816102,8
816103,8
816105,8
816107,8
816108,8
816110,8
816113,8
816118,8
816120,8
816125,8
816127,8
816128,8
816130,8
816131,8
816132,8
816133,8
816135,8
816140,8
816145,8
816148,0
816150,8
816152,0
816158,8
816163,8
816166,8
816167,8
816171,8
816180,8
816185,8
816190,8
816192,8
816198,8
816199,8
816204,0
816206,8
816211,8
816212,0
816214,8
816218,8
816223,0
816225,8
816227,8
816230,8
816231,8
816233,8
816238,8
816239,8
816240,8
816243,8
816244,8
816254,8
816255,8
816256,8
816261,8
816267,8
816279,0
816285,0
816288,0
816298,8
816307,8
816310,8
816314,8
816319,8
816320,8
816322,8
816323,8
816329,2
816330,8
816333,8
816334,8
816338,8
816339,8
816344,8
816346,8
816351,8
816353,8
816357,8
816360,8
816364,0
816367,8
816371,8
816372,8
816378,8
816382,8
816387,8
816390,8
816392,8
816393,0
816397,8
816401,1
816406,8
816407,8
816409,8
816411,8
816419,8
816420,8
816428,8
816429,8
816434,8
816435,0
816439,8
816447,8
816457,8
816460,0
816468,8
816469,8
816470,8
816481,8
816483,8
816489,8
816494,8
816500,8
816502,8
816504,7
816506,8
816511,8
816512,8
816514,8
816520,1
816525,8
816526,8
816528,0
816531,8
816536,8
816538,8
816539,8
816540,1
816544,8
816547,12
816549,8
816551,8
816555,8
816556,8
816562,8
816565,8
816568,8
816573,8
816574,8
816576,8
816577,8
816578,8
816581,8
816585,8
816587,8
816588,8
816594,8
816595,8
816603,8
816604,8
816606,8
816607,8
816609,8
816610,8
816611,8
816617,8
816621,8
816626,8
816629,8
816630,8
816633,8
816634,8
816639,8
816640,8
816650,8
816652,8
816655,0
816656,8
816657,8
816660,8
816663,8
816665,8
816666,8
816673,8
816679,8
816680,8
816682,8
816683,0
816689,8
816691,8
816692,8
816693,8
816694,0
816695,1
816696,1
816697,1
816700,8
816702,8
816706,8
816711,8
816715,8
816718,8
816721,8
816726,8
816727,8
816729,8
816730,8
816731,0
816732,8
816736,8
816748,8
816754,8
816755,8
816756,8
816757,8
816761,8
816762,8
816763,8
816766,8
816768,8
816769,8
816770,8
816778,8
816780,8
816783,8
816784,8
816790,8
816803,8
816805,8
816806,8
816810,8
816814,8
816816,8
816820,8
816822,8
816824,8
816826,8
816829,8
816831,8
816832,8
816835,8
816839,8
816844,8
816845,8
816849,8
816850,8
816854,8
816862,8
816864,8
816865,7
816866,8
816872,8
816876,8
816880,8
816881,8
816882,0
816886,0
816889,8
816890,8
816894,8
816904,0
816913,8
816914,0
816915,0
816917,8
816918,0
816919,8
816921,8
816925,8
816936,8
816937,8
816940,8
816941,8
816942,8
816944,8
816945,8
816950,8
816958,8
816959,8
816961,8
816962,8
816964,8
816965,8
816971,0
816974,8
816976,8
816977,8
816978,8
816979,8
816981,8
816982,8
816983,8
816984,8
816985,8
816986,8
816987,8
816988,8
816989,8
816990,8
816991,8
816992,8
816993,8
816995,8
817001,8
817002,8
817004,8
817006,8
817007,8
817009,8
817012,8
817013,8
817014,8
817016,8
817017,8
817018,8
817019,8
817020,8
817021,8
817022,8
817023,8
817024,8
817026,8
817030,8
817035,8
817036,8
817044,8
817067,8
817068,8
817069,8
817070,8
817073,8
817074,8
817082,1
817098,0
817099,8
817103,0
817104,8
817113,8
817118,1
817120,8
817121,8
817123,8
817132,8
817134,8
817139,8
817143,0
817144,8
817152,8
817162,8
817176,8
817188,8
817192,8
817197,8
817208,8
817209,8
817215,8
817216,8
817219,0
817220,7
817228,8
817236,8
817241,8
817247,8
817251,0
817252,8
817261,8
817268,8
817279,0
817281,8
817293,1
817295,8
817296,8
817303,0
817308,8
817312,0
817313,0
817317,8
817331,8
817337,8
817338,8
817347,8
817354,8
817357,8
817358,8
817361,8
817362,0
817367,0
817368,8
817371,8
817378,1
817380,0
817381,8
817385,8
817387,8
817392,1
817395,8
817396,0
817399,8
817402,8
817407,8
817408,0
817409,8
817411,8
817413,1
817416,8
817417,0
817421,8
817422,8
817424,0
817425,0
817428,8
817429,8
817437,8
817444,0
817448,8
817459,8
817472,0
817473,8
817476,8
817479,0
817489,0
817490,0
817494,8
817508,0
817512,8
817517,8
817518,8
817519,7
817541,8
817545,8
817556,7
817558,8
817560,1
817567,8
817572,8
817575,0
817583,8
817584,1
817586,8
817598,0
817599,8
817600,7
817602,8
817603,8
817604,0
817605,8
817606,8
817610,0
817611,8
817617,8
817618,8
817620,8
817627,8
817631,8
817633,7
817637,0
817643,8
817651,0
817654,8
817655,0
817658,8
817660,8
817665,8
817666,0
817673,0
817676,8
817681,8
817682,0
817684,0
817703,8
817704,8
817705,8
817709,8
817710,8
817719,0
817721,0
817724,8
817727,8
817730,8
817734,8
817737,8
817748,0
817756,8
817757,8
817761,8
817765,8
817767,8
817768,0
817771,0
817774,8
817776,8
817778,0
817779,8
817784,8
817787,8
817789,0
817793,0
817798,8
817804,8
817805,7
817806,8
817807,8
817809,0
817811,8
817813,0
817816,8
817819,8
817821,8
817824,8
817829,8
817830,8
817834,8
817835,8
817837,8
817842,8
817846,8
817847,8
817848,8
817850,8
817851,8
817853,8
817854,8
817855,7
817856,0
817857,8
817861,8
817864,8
817865,8
817866,8
817868,0
817869,7
817870,8
817871,8
817875,8
817876,8
817877,8
817882,8
817890,8
817893,8
817897,8
817898,8
817899,8
817901,8
817905,8
817906,8
817907,8
817909,7
817910,8
817911,0
817912,8
817914,8
817921,8
817923,1
817944,8
817960,12
817977,8
817980,8
818000,8
818004,8
818007,8
818008,8
818009,8
818010,8
818013,8
818015,8
818016,8
818017,8
818019,8
818020,8
818021,8
818022,8
818023,8
818024,8
818035,8
818037,8
818038,8
818039,8
818040,8
818046,8
818049,8
818052,8
818053,8
818056,8
818058,8
818062,8
818063,8
818071,8
818073,8
818074,8
818076,8
818083,8
818087,8
818093,8
818102,0
818119,1
818120,8
818131,8
818137,8
818141,8
818145,8
818148,8
818151,8
818152,8
818155,8
818156,8
818160,8
818161,8
818162,8
818163,8
818171,8
818174,0
818179,8
818181,8
818182,8
818186,8
818190,12
818193,8
818194,8
818196,8
818197,8
818198,8
818199,0
818205,8
818207,0
818210,8
818213,8
818214,8
818215,8
818217,8
818221,0
818223,0
818226,8
818227,8
818230,8
818236,8
818238,8
818241,8
818242,8
818244,8
818248,8
818252,8
818253,0
818254,8
818255,8
818258,8
818259,8
818260,8
818263,8
818265,8
818267,8
818268,0
818271,8
818273,8
818274,0
818280,8
818285,8
818291,8
818292,8
818299,0
818302,8
818303,8
818304,0
818311,11
818319,0
818321,8
818326,1
818328,0
818329,8
818334,8
818337,0
818341,1
818342,1
818345,8
818347,8
818351,8
818356,0
818357,8
818361,8
818366,0
818370,0
818372,8
818375,12
818381,0
818382,8
818389,8
818391,12
818398,0
818403,1
818404,0
818405,0
818406,0
818407,8
818413,8
818414,0
818420,0
818427,8
818428,0
818437,8
818438,0
818439,8
818440,0
818449,0
818450,8
818452,0
818456,0
818460,0
818461,8
818462,8
818466,8
818468,8
818470,1
818475,8
818476,0
818485,8
818486,0
818487,0
818489,8
818493,8
818502,8
818503,1
818505,8
818514,8
818524,8
818531,8
818533,0
818539,8
818540,8
818544,8
818551,0
818552,8
818562,8
818564,8
818574,8
818577,8
818579,1
818581,8
818585,8
818602,8
818603,1
818619,8
818621,0
818622,8
818630,0
818639,8
818642,8
818646,8
818651,8
818652,8
818653,7
818657,12
818660,8
818663,8
818666,8
818667,0
818673,1
818674,0
818682,8
818689,8
818696,8
818697,8
818700,8
818705,8
818708,8
818710,0
818712,8
818717,8
818720,0
818735,0
818738,8
818744,8
818750,8
818755,8
818760,8
818761,8
818763,0
818764,0
818765,8
818766,8
818768,8
818771,8
818778,0
818779,8
818782,8
818789,8
818790,8
818794,8
818795,8
818805,0
818807,0
818810,8
818813,8
818815,8
818818,8
818837,8
818849,8
818850,8
818851,8
818860,8
818861,8
818862,8
818863,8
818864,8
818865,8
818866,8
818867,8
818868,8
818869,8
818870,8
818873,8
818899,1
818904,8
818912,8
818914,1
818917,8
818920,1
818924,8
818930,7
818938,8
818947,8
818953,8
818956,8
818961,8
818964,0
818965,8
818975,8
818979,8
818984,8
818987,8
818990,8
818991,8
818997,8
819002,8
